0.010028119	0.054203549
0.046445321	0.065897858
0.101380943	0.065897858
0.156316565	0.065897858
0.211252188	0.065897858
0.265782742	0.061885942
0.302084046	0.070522814
0.338385735	0.083637202
0.37468583	0.078197447
0.410985267	0.065083059
0.447285336	0.059325144
0.483585898	0.059325144
0.519886461	0.059325144
0.556187023	0.059325144
0.592487586	0.059325144
0.628788149	0.059325144
0.665085883	0.026376215
0.701386446	0.026376215
0.737687008	0.026376215
0.773987571	0.026376215
0.810288134	0.026376215
0.846588696	0.026376215
0.882889259	0.026376215
0.919189821	0.026376215
0.955490384	0.026376215
0.991790947	0.026376215
1.028091509	0.026376215
1.064392072	0.026376215
1.100692634	0.026376215
1.136993197	0.026376215
1.17329376	0.026376215
1.209594322	0.026376215
1.245894885	0.026376215
1.282195447	0.026376215
1.318500458	0.078197447
1.354802009	0.089713276
1.391102572	0.089713276
1.427408571	0.153050337
1.463709134	0.153050337
1.500014392	0.207750526
1.536323356	0.305635074
1.572639241	0.484130427
1.608961797	0.740357627
1.645298192	1.157806436
1.667897194	1.534623924
1.694606245	2.021493628
