-0.000575185	37.3467438
0.006919945	37.36454993
0.015747596	37.35238693
0.024000063	37.34071232
0.033978084	37.31793302
0.043956105	37.37183179
0.053934127	37.34445239
0.063912148	37.40295126
0.073890169	37.34270983
0.08386819	37.36834667
0.093846212	37.38785044
0.103196246	37.37130269
0.113802254	37.36573283
0.123780275	37.34930744
0.133758297	37.3968523
0.143736318	37.374073
0.153714339	37.39510973
0.16369236	37.32851439
0.173670382	37.33859712
0.183648403	37.33772584
0.193626424	37.35810593
0.203604445	37.37760852
0.213582467	37.33051191
0.223560488	37.37805676
0.233538509	37.33972336
0.24351653	37.36536019
0.253494552	37.38639693
0.263472573	37.38552565
0.273450594	37.38465437
0.283428615	37.38378309
0.293406637	37.38291181
0.303082294	37.36198458
0.313362679	37.38116925
0.3233407	37.38029797
0.333318722	37.37942669
0.343296743	37.37855541
0.353274764	37.37768413
0.363252785	37.37681285
0.373230807	37.37594157
0.383208828	37.37507029
0.393186849	37.37419901
0.402938097	37.36129812
0.413142892	37.30673239
0.423120913	37.28395308
0.433098934	37.34880587
0.443076955	37.31047246
0.453054977	37.32953689
0.463032998	37.30632061
0.473011019	37.20072781
0.48298904	37.08155322
0.492967062	36.94485221
0.500992755	36.73733911
0.508269465	36.48717372
0.517613214	36.18665256
0.524715311	35.67141479
0.529745275	35.1610974
0.533786239	34.68963025
0.53877525	34.01174994
0.543918907	33.13717079
0.547494303	32.44523456
0.553288735	31.25518395
0.558277746	30.1301366
0.564210969	28.63110993
0.569616407	27.10474432
0.573244778	25.97178284
0.577762328	24.49985661
0.581167415	22.99488649
0.583525164	21.87810185
0.587669632	20.38361298
0.590803504	18.82839151
0.594318183	17.6136761
0.59695083	16.40649687
0.599226509	15.47340597
0.60218104	14.08612688
0.605559519	12.77842614
0.60820086	11.52992113
0.611466394	10.1032267
0.614399328	8.838580618
0.616822354	7.740869959
0.618850949	6.60439684
0.621499183	5.550702795
0.625070708	3.967614711
0.628123895	2.487508286
0.630513265	1.523346757
0.632570728	0.7454312
0.633689031	0.013050138
